GO.ID,Term,Annotated,Significant,Expected,classic
GO:1901983,regulation of protein acetylation,68,0,0.19,1.00000
GO:1901984,negative regulation of protein acetylati...,25,0,0.07,1.00000
GO:1901985,positive regulation of protein acetylati...,26,0,0.07,1.00000
GO:1901988,negative regulation of cell cycle phase ...,290,0,0.8,1.00000
GO:1901990,regulation of mitotic cell cycle phase t...,515,0,1.42,1.00000
GO:1901991,negative regulation of mitotic cell cycl...,191,0,0.53,1.00000
GO:1901992,positive regulation of mitotic cell cycl...,263,0,0.73,1.00000
GO:1902001,fatty acid transmembrane transport,31,0,0.09,1.00000
GO:1902003,regulation of amyloid-beta formation,80,0,0.22,1.00000
GO:1902004,positive regulation of amyloid-beta form...,77,0,0.21,1.00000
GO:1902017,regulation of cilium assembly,111,0,0.31,1.00000
GO:1902018,negative regulation of cilium assembly,11,0,0.03,1.00000
GO:1902019,regulation of cilium-dependent cell moti...,10,0,0.03,1.00000
GO:1902031,regulation of NADP metabolic process,1,0,0,1.00000
GO:1902033,regulation of hematopoietic stem cell pr...,11,0,0.03,1.00000
GO:1902035,positive regulation of hematopoietic ste...,1,0,0,1.00000
GO:1902036,regulation of hematopoietic stem cell di...,26,0,0.07,1.00000
GO:1902037,negative regulation of hematopoietic ste...,10,0,0.03,1.00000
GO:1902038,positive regulation of hematopoietic ste...,1,0,0,1.00000
GO:1902041,regulation of extrinsic apoptotic signal...,79,0,0.22,1.00000
GO:1902042,negative regulation of extrinsic apoptot...,38,0,0.1,1.00000
GO:1902043,positive regulation of extrinsic apoptot...,26,0,0.07,1.00000
GO:1902065,response to L-glutamate,9,0,0.02,1.00000
GO:1902068,regulation of sphingolipid mediated sign...,13,0,0.04,1.00000
GO:1902074,response to salt,29,0,0.08,1.00000
GO:1902075,cellular response to salt,16,0,0.04,1.00000
GO:1902083,negative regulation of peptidyl-cysteine...,27,0,0.07,1.00000
GO:1902093,positive regulation of flagellated sperm...,3,0,0.01,1.00000
GO:1902097,positive regulation of transcription fro...,1,0,0,1.00000
GO:1902099,regulation of metaphase/anaphase transit...,57,0,0.16,1.00000
GO:1902100,negative regulation of metaphase/anaphas...,42,0,0.12,1.00000
GO:1902101,positive regulation of metaphase/anaphas...,5,0,0.01,1.00000
GO:1902105,regulation of leukocyte differentiation,155,0,0.43,1.00000
GO:1902106,negative regulation of leukocyte differe...,49,0,0.14,1.00000
GO:1902107,positive regulation of leukocyte differe...,84,0,0.23,1.00000
GO:1902108,regulation of mitochondrial membrane per...,29,0,0.08,1.00000
GO:1902109,negative regulation of mitochondrial mem...,3,0,0.01,1.00000
GO:1902110,positive regulation of mitochondrial mem...,29,0,0.08,1.00000
GO:1902115,regulation of organelle assembly,313,0,0.86,1.00000
GO:1902116,negative regulation of organelle assembl...,40,0,0.11,1.00000
GO:1902117,positive regulation of organelle assembl...,137,0,0.38,1.00000
GO:1902162,regulation of DNA damage response, signa...,1,0,0,1.00000
GO:1902164,positive regulation of DNA damage respon...,1,0,0,1.00000
GO:1902165,regulation of intrinsic apoptotic signal...,10,0,0.03,1.00000
GO:1902166,negative regulation of intrinsic apoptot...,9,0,0.02,1.00000
GO:1902167,positive regulation of intrinsic apoptot...,1,0,0,1.00000
GO:1902170,cellular response to reactive nitrogen s...,18,0,0.05,1.00000
GO:1902172,regulation of keratinocyte apoptotic pro...,1,0,0,1.00000
GO:1902175,regulation of oxidative stress-induced i...,19,0,0.05,1.00000
GO:1902176,negative regulation of oxidative stress-...,8,0,0.02,1.00000
GO:1902177,positive regulation of oxidative stress-...,12,0,0.03,1.00000
GO:1902202,regulation of hepatocyte growth factor r...,1,0,0,1.00000
GO:1902218,regulation of intrinsic apoptotic signal...,13,0,0.04,1.00000
GO:1902219,negative regulation of intrinsic apoptot...,13,0,0.04,1.00000
GO:1902221,erythrose 4-phosphate/phosphoenolpyruvat...,17,0,0.05,1.00000
GO:1902222,erythrose 4-phosphate/phosphoenolpyruvat...,13,0,0.04,1.00000
GO:1902223,erythrose 4-phosphate/phosphoenolpyruvat...,2,0,0.01,1.00000
GO:1902224,ketone body metabolic process,4,0,0.01,1.00000
GO:1902229,regulation of intrinsic apoptotic signal...,26,0,0.07,1.00000
GO:1902230,negative regulation of intrinsic apoptot...,19,0,0.05,1.00000
GO:1902231,positive regulation of intrinsic apoptot...,7,0,0.02,1.00000
GO:1902235,regulation of endoplasmic reticulum stre...,27,0,0.07,1.00000
GO:1902236,negative regulation of endoplasmic retic...,22,0,0.06,1.00000
GO:1902237,positive regulation of endoplasmic retic...,2,0,0.01,1.00000
GO:1902253,regulation of intrinsic apoptotic signal...,16,0,0.04,1.00000
GO:1902254,negative regulation of intrinsic apoptot...,13,0,0.04,1.00000
GO:1902255,positive regulation of intrinsic apoptot...,3,0,0.01,1.00000
GO:1902259,regulation of delayed rectifier potassiu...,89,0,0.25,1.00000
GO:1902260,negative regulation of delayed rectifier...,48,0,0.13,1.00000
GO:1902261,positive regulation of delayed rectifier...,41,0,0.11,1.00000
GO:1902262,apoptotic process involved in blood vess...,7,0,0.02,1.00000
GO:1902263,apoptotic process involved in embryonic ...,8,0,0.02,1.00000
GO:1902275,regulation of chromatin organization,62,0,0.17,1.00000
GO:1902276,regulation of pancreatic amylase secreti...,13,0,0.04,1.00000
GO:1902277,negative regulation of pancreatic amylas...,12,0,0.03,1.00000
GO:1902278,positive regulation of pancreatic amylas...,1,0,0,1.00000
GO:1902283,negative regulation of primary amine oxi...,1,0,0,1.00000
GO:1902284,neuron projection extension involved in ...,174,0,0.48,1.00000
GO:1902285,semaphorin-plexin signaling pathway invo...,102,0,0.28,1.00000
GO:1902287,semaphorin-plexin signaling pathway invo...,5,0,0.01,1.00000
GO:1902294,cell cycle DNA replication termination,1,0,0,1.00000
GO:1902299,pre-replicative complex assembly involve...,2,0,0.01,1.00000
GO:1902305,regulation of sodium ion transmembrane t...,113,0,0.31,1.00000
GO:1902306,negative regulation of sodium ion transm...,6,0,0.02,1.00000
GO:1902307,positive regulation of sodium ion transm...,56,0,0.15,1.00000
GO:1902311,regulation of copper ion transmembrane t...,1,0,0,1.00000
GO:1902317,nuclear DNA replication termination,1,0,0,1.00000
GO:1902337,regulation of apoptotic process involved...,23,0,0.06,1.00000
GO:1902338,negative regulation of apoptotic process...,5,0,0.01,1.00000
GO:1902339,positive regulation of apoptotic process...,18,0,0.05,1.00000
GO:1902358,sulfate transmembrane transport,1,0,0,1.00000
GO:1902359,Notch signaling pathway involved in somi...,1,0,0,1.00000
GO:1902363,regulation of protein localization to sp...,12,0,0.03,1.00000
GO:1902365,positive regulation of protein localizat...,12,0,0.03,1.00000
GO:1902366,regulation of Notch signaling pathway in...,1,0,0,1.00000
GO:1902367,negative regulation of Notch signaling p...,1,0,0,1.00000
GO:1902369,negative regulation of RNA catabolic pro...,21,0,0.06,1.00000
GO:1902370,regulation of tRNA catabolic process,1,0,0,1.00000
GO:1902371,negative regulation of tRNA catabolic pr...,1,0,0,1.00000
GO:1902373,negative regulation of mRNA catabolic pr...,17,0,0.05,1.00000
GO:1902389,ceramide 1-phosphate transport,3,0,0.01,1.00000
GO:1902405,mitotic actomyosin contractile ring loca...,1,0,0,1.00000
GO:1902407,assembly of actomyosin apparatus involve...,8,0,0.02,1.00000
GO:1902410,mitotic cytokinetic process,14,0,0.04,1.00000
GO:1902412,regulation of mitotic cytokinesis,9,0,0.02,1.00000
GO:1902414,protein localization to cell junction,76,0,0.21,1.00000
GO:1902415,regulation of mRNA binding,2,0,0.01,1.00000
GO:1902416,positive regulation of mRNA binding,1,0,0,1.00000
GO:1902430,negative regulation of amyloid-beta form...,6,0,0.02,1.00000
GO:1902445,regulation of mitochondrial membrane per...,4,0,0.01,1.00000
GO:1902455,negative regulation of stem cell populat...,5,0,0.01,1.00000
GO:1902459,positive regulation of stem cell populat...,18,0,0.05,1.00000
GO:1902463,protein localization to cell leading edg...,19,0,0.05,1.00000
GO:1902473,regulation of protein localization to sy...,1,0,0,1.00000
GO:1902474,positive regulation of protein localizat...,1,0,0,1.00000
GO:1902475,L-alpha-amino acid transmembrane transpo...,13,0,0.04,1.00000
GO:1902476,chloride transmembrane transport,68,0,0.19,1.00000
GO:1902488,cholangiocyte apoptotic process,4,0,0.01,1.00000
GO:1902498,regulation of protein autoubiquitination,13,0,0.04,1.00000
GO:1902499,positive regulation of protein autoubiqu...,12,0,0.03,1.00000
GO:1902510,regulation of apoptotic DNA fragmentatio...,10,0,0.03,1.00000
GO:1902511,negative regulation of apoptotic DNA fra...,1,0,0,1.00000
GO:1902512,positive regulation of apoptotic DNA fra...,8,0,0.02,1.00000
GO:1902514,regulation of calcium ion transmembrane ...,7,0,0.02,1.00000
GO:1902528,regulation of protein linear polyubiquit...,1,0,0,1.00000
GO:1902530,positive regulation of protein linear po...,1,0,0,1.00000
GO:1902544,regulation of DNA N-glycosylase activity,1,0,0,1.00000
GO:1902547,regulation of cellular response to vascu...,35,0,0.1,1.00000
GO:1902548,negative regulation of cellular response...,8,0,0.02,1.00000
GO:1902563,regulation of neutrophil activation,6,0,0.02,1.00000
GO:1902564,negative regulation of neutrophil activa...,2,0,0.01,1.00000
GO:1902570,protein localization to nucleolus,11,0,0.03,1.00000
GO:1902571,regulation of serine-type peptidase acti...,1,0,0,1.00000
GO:1902572,negative regulation of serine-type pepti...,1,0,0,1.00000
GO:1902573,positive regulation of serine-type pepti...,1,0,0,1.00000
GO:1902600,proton transmembrane transport,30,0,0.08,1.00000
GO:1902605,heterotrimeric G-protein complex assembl...,3,0,0.01,1.00000
GO:1902617,response to fluoride,3,0,0.01,1.00000
GO:1902622,regulation of neutrophil migration,33,0,0.09,1.00000
GO:1902624,positive regulation of neutrophil migrat...,26,0,0.07,1.00000
GO:1902626,assembly of large subunit precursor of p...,2,0,0.01,1.00000
GO:1902630,regulation of membrane hyperpolarization,8,0,0.02,1.00000
GO:1902631,negative regulation of membrane hyperpol...,8,0,0.02,1.00000
GO:1902644,tertiary alcohol metabolic process,7,0,0.02,1.00000
GO:1902645,tertiary alcohol biosynthetic process,3,0,0.01,1.00000
GO:1902652,secondary alcohol metabolic process,285,0,0.79,1.00000
GO:1902653,secondary alcohol biosynthetic process,67,0,0.18,1.00000
GO:1902659,regulation of glucose mediated signaling...,3,0,0.01,1.00000
GO:1902661,positive regulation of glucose mediated ...,3,0,0.01,1.00000
GO:1902667,regulation of axon guidance,6,0,0.02,1.00000
GO:1902669,positive regulation of axon guidance,2,0,0.01,1.00000
GO:1902686,mitochondrial outer membrane permeabiliz...,29,0,0.08,1.00000
GO:1902692,regulation of neuroblast proliferation,52,0,0.14,1.00000
GO:1902722,positive regulation of prolactin secreti...,4,0,0.01,1.00000
GO:1902723,negative regulation of skeletal muscle s...,1,0,0,1.00000
GO:1902725,negative regulation of satellite cell di...,2,0,0.01,1.00000
GO:1902730,positive regulation of proteoglycan bios...,1,0,0,1.00000
GO:1902731,negative regulation of chondrocyte proli...,4,0,0.01,1.00000
GO:1902732,positive regulation of chondrocyte proli...,5,0,0.01,1.00000
GO:1902743,regulation of lamellipodium organization,176,0,0.49,1.00000
GO:1902744,negative regulation of lamellipodium org...,19,0,0.05,1.00000
GO:1902745,positive regulation of lamellipodium org...,135,0,0.37,1.00000
GO:1902746,regulation of lens fiber cell differenti...,2,0,0.01,1.00000
GO:1902748,positive regulation of lens fiber cell d...,2,0,0.01,1.00000
GO:1902750,negative regulation of cell cycle G2/M p...,65,0,0.18,1.00000
GO:1902762,regulation of embryonic skeletal joint d...,1,0,0,1.00000
GO:1902764,positive regulation of embryonic skeleta...,1,0,0,1.00000
GO:1902769,regulation of choline O-acetyltransferas...,2,0,0.01,1.00000
GO:1902771,positive regulation of choline O-acetylt...,1,0,0,1.00000
GO:1902774,late endosome to lysosome transport,13,0,0.04,1.00000
GO:1902775,mitochondrial large ribosomal subunit as...,1,0,0,1.00000
GO:1902803,regulation of synaptic vesicle transport,10,0,0.03,1.00000
GO:1902806,regulation of cell cycle G1/S phase tran...,328,0,0.91,1.00000
GO:1902807,negative regulation of cell cycle G1/S p...,93,0,0.26,1.00000
GO:1902808,positive regulation of cell cycle G1/S p...,195,0,0.54,1.00000
GO:1902822,regulation of late endosome to lysosome ...,4,0,0.01,1.00000
GO:1902823,negative regulation of late endosome to ...,3,0,0.01,1.00000
GO:1902824,positive regulation of late endosome to ...,1,0,0,1.00000
GO:1902829,regulation of spinal cord association ne...,3,0,0.01,1.00000
GO:1902831,positive regulation of spinal cord assoc...,3,0,0.01,1.00000
GO:1902832,negative regulation of cell proliferatio...,3,0,0.01,1.00000
GO:1902844,positive regulation of spinal cord assoc...,3,0,0.01,1.00000
GO:1902846,positive regulation of mitotic spindle e...,12,0,0.03,1.00000
GO:1902850,microtubule cytoskeleton organization in...,286,0,0.79,1.00000
GO:1902855,regulation of non-motile cilium assembly,9,0,0.02,1.00000
GO:1902856,negative regulation of non-motile cilium...,1,0,0,1.00000
GO:1902857,positive regulation of non-motile cilium...,7,0,0.02,1.00000
GO:1902866,regulation of retina development in came...,2,0,0.01,1.00000
GO:1902868,positive regulation of retina developmen...,2,0,0.01,1.00000
GO:1902869,regulation of amacrine cell differentiat...,4,0,0.01,1.00000
GO:1902870,negative regulation of amacrine cell dif...,4,0,0.01,1.00000
GO:1902875,regulation of embryonic pattern specific...,2,0,0.01,1.00000
GO:1902883,negative regulation of response to oxida...,22,0,0.06,1.00000
GO:1902884,positive regulation of response to oxida...,9,0,0.02,1.00000
GO:1902893,regulation of miRNA transcription,32,0,0.09,1.00000
GO:1902894,negative regulation of miRNA transcripti...,13,0,0.04,1.00000
GO:1902895,positive regulation of miRNA transcripti...,20,0,0.06,1.00000
GO:1902896,terminal web assembly,1,0,0,1.00000
GO:1902897,regulation of postsynaptic density prote...,6,0,0.02,1.00000
GO:1902902,negative regulation of autophagosome ass...,14,0,0.04,1.00000
GO:1902904,negative regulation of supramolecular fi...,284,0,0.78,1.00000
GO:1902908,regulation of melanosome transport,2,0,0.01,1.00000
GO:1902915,negative regulation of protein polyubiqu...,3,0,0.01,1.00000
GO:1902930,regulation of alcohol biosynthetic proce...,48,0,0.13,1.00000
GO:1902931,negative regulation of alcohol biosynthe...,6,0,0.02,1.00000
GO:1902932,positive regulation of alcohol biosynthe...,19,0,0.05,1.00000
GO:1902938,regulation of intracellular calcium acti...,3,0,0.01,1.00000
GO:1902946,protein localization to early endosome,33,0,0.09,1.00000
GO:1902947,regulation of tau-protein kinase activit...,16,0,0.04,1.00000
GO:1902948,negative regulation of tau-protein kinas...,1,0,0,1.00000
GO:1902949,positive regulation of tau-protein kinas...,15,0,0.04,1.00000
GO:1902950,regulation of dendritic spine maintenanc...,9,0,0.02,1.00000
GO:1902951,negative regulation of dendritic spine m...,1,0,0,1.00000
GO:1902952,positive regulation of dendritic spine m...,6,0,0.02,1.00000
GO:1902953,positive regulation of ER to Golgi vesic...,2,0,0.01,1.00000
GO:1902954,regulation of early endosome to recyclin...,1,0,0,1.00000
GO:1902955,positive regulation of early endosome to...,1,0,0,1.00000
GO:1902956,regulation of mitochondrial electron tra...,1,0,0,1.00000
GO:1902957,negative regulation of mitochondrial ele...,1,0,0,1.00000
GO:1902959,regulation of aspartic-type endopeptidas...,74,0,0.2,1.00000
GO:1902960,negative regulation of aspartic-type end...,1,0,0,1.00000
GO:1902961,positive regulation of aspartic-type end...,73,0,0.2,1.00000
GO:1902962,regulation of metalloendopeptidase activ...,74,0,0.2,1.00000
GO:1902963,negative regulation of metalloendopeptid...,74,0,0.2,1.00000
GO:1902965,regulation of protein localization to ea...,9,0,0.02,1.00000
GO:1902966,positive regulation of protein localizat...,9,0,0.02,1.00000
GO:1902977,mitotic DNA replication preinitiation co...,1,0,0,1.00000
GO:1902979,mitotic DNA replication termination,1,0,0,1.00000
GO:1902988,neurofibrillary tangle assembly,1,0,0,1.00000
GO:1902990,mitotic telomere maintenance via semi-co...,1,0,0,1.00000
GO:1902991,regulation of amyloid precursor protein ...,86,0,0.24,1.00000
GO:1902992,negative regulation of amyloid precursor...,79,0,0.22,1.00000
GO:1902993,positive regulation of amyloid precursor...,77,0,0.21,1.00000
GO:1902994,regulation of phospholipid efflux,1,0,0,1.00000
GO:1902995,positive regulation of phospholipid effl...,1,0,0,1.00000
GO:1902996,regulation of neurofibrillary tangle ass...,1,0,0,1.00000
GO:1902997,negative regulation of neurofibrillary t...,1,0,0,1.00000
GO:1903003,positive regulation of protein deubiquit...,3,0,0.01,1.00000
GO:1903008,organelle disassembly,191,0,0.53,1.00000
GO:1903018,regulation of glycoprotein metabolic pro...,22,0,0.06,1.00000
GO:1903019,negative regulation of glycoprotein meta...,7,0,0.02,1.00000
GO:1903020,positive regulation of glycoprotein meta...,8,0,0.02,1.00000
GO:1903025,regulation of RNA polymerase II regulato...,6,0,0.02,1.00000
GO:1903026,negative regulation of RNA polymerase II...,3,0,0.01,1.00000
GO:1903027,regulation of opsonization,8,0,0.02,1.00000
GO:1903028,positive regulation of opsonization,8,0,0.02,1.00000
GO:1903031,regulation of microtubule plus-end bindi...,6,0,0.02,1.00000
GO:1903033,positive regulation of microtubule plus-...,6,0,0.02,1.00000
GO:1903034,regulation of response to wounding,336,0,0.93,1.00000
GO:1903035,negative regulation of response to wound...,130,0,0.36,1.00000
GO:1903036,positive regulation of response to wound...,156,0,0.43,1.00000
GO:1903037,regulation of leukocyte cell-cell adhesi...,174,0,0.48,1.00000
GO:1903038,negative regulation of leukocyte cell-ce...,47,0,0.13,1.00000
GO:1903039,positive regulation of leukocyte cell-ce...,137,0,0.38,1.00000
GO:1903044,protein localization to membrane raft,40,0,0.11,1.00000
GO:1903050,regulation of proteolysis involved in ce...,194,0,0.54,1.00000
GO:1903051,negative regulation of proteolysis invol...,45,0,0.12,1.00000
GO:1903052,positive regulation of proteolysis invol...,138,0,0.38,1.00000
GO:1903053,regulation of extracellular matrix organ...,78,0,0.22,1.00000
GO:1903054,negative regulation of extracellular mat...,38,0,0.1,1.00000
GO:1903055,positive regulation of extracellular mat...,26,0,0.07,1.00000
GO:1903056,regulation of melanosome organization,4,0,0.01,1.00000
GO:1903059,regulation of protein lipidation,7,0,0.02,1.00000
GO:1903061,positive regulation of protein lipidatio...,7,0,0.02,1.00000
GO:1903069,regulation of ER-associated ubiquitin-de...,4,0,0.01,1.00000
GO:1903070,negative regulation of ER-associated ubi...,1,0,0,1.00000
GO:1903071,positive regulation of ER-associated ubi...,1,0,0,1.00000
GO:1903076,regulation of protein localization to pl...,36,0,0.1,1.00000
GO:1903077,negative regulation of protein localizat...,18,0,0.05,1.00000
GO:1903078,positive regulation of protein localizat...,12,0,0.03,1.00000
GO:1903083,protein localization to condensed chromo...,17,0,0.05,1.00000
GO:1903087,mitotic spindle pole body duplication,1,0,0,1.00000
GO:1903115,regulation of actin filament-based movem...,100,0,0.28,1.00000
GO:1903118,urate homeostasis,1,0,0,1.00000
GO:1903119,protein localization to actin cytoskelet...,1,0,0,1.00000
GO:1903121,regulation of TRAIL-activated apoptotic ...,13,0,0.04,1.00000
GO:1903125,negative regulation of thioredoxin perox...,10,0,0.03,1.00000
GO:1903126,negative regulation of centriole-centrio...,4,0,0.01,1.00000
GO:1903140,regulation of establishment of endotheli...,1,0,0,1.00000
GO:1903146,regulation of autophagy of mitochondrion,89,0,0.25,1.00000
GO:1903147,negative regulation of autophagy of mito...,34,0,0.09,1.00000
GO:1903169,regulation of calcium ion transmembrane ...,122,0,0.34,1.00000
GO:1903170,negative regulation of calcium ion trans...,23,0,0.06,1.00000
GO:1903173,fatty alcohol metabolic process,1,0,0,1.00000
GO:1903179,regulation of dopamine biosynthetic proc...,2,0,0.01,1.00000
GO:1903181,positive regulation of dopamine biosynth...,2,0,0.01,1.00000
GO:1903189,glyoxal metabolic process,1,0,0,1.00000
GO:1903202,negative regulation of oxidative stress-...,43,0,0.12,1.00000
GO:1903204,negative regulation of oxidative stress-...,21,0,0.06,1.00000
GO:1903205,regulation of hydrogen peroxide-induced ...,28,0,0.08,1.00000
GO:1903206,negative regulation of hydrogen peroxide...,18,0,0.05,1.00000
GO:1903207,regulation of hydrogen peroxide-induced ...,2,0,0.01,1.00000
GO:1903208,negative regulation of hydrogen peroxide...,2,0,0.01,1.00000
GO:1903214,regulation of protein targeting to mitoc...,102,0,0.28,1.00000
GO:1903215,negative regulation of protein targeting...,11,0,0.03,1.00000
GO:1903216,regulation of protein processing involve...,1,0,0,1.00000
GO:1903217,negative regulation of protein processin...,1,0,0,1.00000
GO:1903224,regulation of endodermal cell differenti...,7,0,0.02,1.00000
GO:1903232,melanosome assembly,15,0,0.04,1.00000
GO:1903236,regulation of leukocyte tethering or rol...,4,0,0.01,1.00000
GO:1903238,positive regulation of leukocyte tetheri...,4,0,0.01,1.00000
GO:1903242,regulation of cardiac muscle hypertrophy...,25,0,0.07,1.00000
GO:1903243,negative regulation of cardiac muscle hy...,23,0,0.06,1.00000
GO:1903244,positive regulation of cardiac muscle hy...,2,0,0.01,1.00000
GO:1903248,regulation of citrulline biosynthetic pr...,20,0,0.06,1.00000
GO:1903249,negative regulation of citrulline biosyn...,20,0,0.06,1.00000
GO:1903251,multi-ciliated epithelial cell different...,11,0,0.03,1.00000
GO:1903256,selenoneine metabolic process,1,0,0,1.00000
GO:1903257,selenoneine biosynthetic process,1,0,0,1.00000
GO:1903265,positive regulation of tumor necrosis fa...,7,0,0.02,1.00000
GO:1903299,regulation of hexokinase activity,10,0,0.03,1.00000
GO:1903300,negative regulation of hexokinase activi...,3,0,0.01,1.00000
GO:1903301,positive regulation of hexokinase activi...,7,0,0.02,1.00000
GO:1903305,regulation of regulated secretory pathwa...,184,0,0.51,1.00000
GO:1903306,negative regulation of regulated secreto...,34,0,0.09,1.00000
GO:1903307,positive regulation of regulated secreto...,86,0,0.24,1.00000
GO:1903311,regulation of mRNA metabolic process,327,0,0.9,1.00000
GO:1903312,negative regulation of mRNA metabolic pr...,59,0,0.16,1.00000
GO:1903313,positive regulation of mRNA metabolic pr...,148,0,0.41,1.00000
GO:1903314,regulation of nitrogen cycle metabolic p...,1,0,0,1.00000
GO:1903319,positive regulation of protein maturatio...,13,0,0.04,1.00000
GO:1903321,negative regulation of protein modificat...,67,0,0.18,1.00000
GO:1903326,regulation of tRNA metabolic process,1,0,0,1.00000
GO:1903327,negative regulation of tRNA metabolic pr...,1,0,0,1.00000
GO:1903332,regulation of protein folding,8,0,0.02,1.00000
GO:1903333,negative regulation of protein folding,8,0,0.02,1.00000
GO:1903335,regulation of vacuolar transport,8,0,0.02,1.00000
GO:1903336,negative regulation of vacuolar transpor...,3,0,0.01,1.00000
GO:1903337,positive regulation of vacuolar transpor...,1,0,0,1.00000
GO:1903347,negative regulation of bicellular tight ...,1,0,0,1.00000
GO:1903348,positive regulation of bicellular tight ...,1,0,0,1.00000
GO:1903350,response to dopamine,67,0,0.18,1.00000
GO:1903351,cellular response to dopamine,67,0,0.18,1.00000
GO:1903354,regulation of distal tip cell migration,57,0,0.16,1.00000
GO:1903356,positive regulation of distal tip cell m...,44,0,0.12,1.00000
GO:1903358,regulation of Golgi organization,8,0,0.02,1.00000
GO:1903361,protein localization to basolateral plas...,26,0,0.07,1.00000
GO:1903362,regulation of cellular protein catabolic...,218,0,0.6,1.00000
GO:1903363,negative regulation of cellular protein ...,61,0,0.17,1.00000
GO:1903364,positive regulation of cellular protein ...,151,0,0.42,1.00000
GO:1903365,regulation of fear response,16,0,0.04,1.00000
GO:1903367,positive regulation of fear response,16,0,0.04,1.00000
GO:1903371,regulation of endoplasmic reticulum tubu...,5,0,0.01,1.00000
GO:1903373,positive regulation of endoplasmic retic...,3,0,0.01,1.00000
GO:1903375,facioacoustic ganglion development,2,0,0.01,1.00000
GO:1903376,regulation of oxidative stress-induced n...,7,0,0.02,1.00000
GO:1903377,negative regulation of oxidative stress-...,1,0,0,1.00000
GO:1903378,positive regulation of oxidative stress-...,7,0,0.02,1.00000
GO:1903381,regulation of endoplasmic reticulum stre...,1,0,0,1.00000
GO:1903382,negative regulation of endoplasmic retic...,1,0,0,1.00000
GO:1903385,regulation of homophilic cell adhesion,24,0,0.07,1.00000
GO:1903386,negative regulation of homophilic cell a...,20,0,0.06,1.00000
GO:1903387,positive regulation of homophilic cell a...,4,0,0.01,1.00000
GO:1903391,regulation of adherens junction organiza...,12,0,0.03,1.00000
GO:1903392,negative regulation of adherens junction...,8,0,0.02,1.00000
GO:1903393,positive regulation of adherens junction...,4,0,0.01,1.00000
GO:1903394,protein localization to kinetochore invo...,2,0,0.01,1.00000
GO:1903405,protein localization to nuclear body,3,0,0.01,1.00000
GO:1903409,reactive oxygen species biosynthetic pro...,40,0,0.11,1.00000
GO:1903416,response to glycoside,1,0,0,1.00000
GO:1903421,regulation of synaptic vesicle recycling,27,0,0.07,1.00000
GO:1903423,positive regulation of synaptic vesicle ...,23,0,0.06,1.00000
GO:1903426,regulation of reactive oxygen species bi...,28,0,0.08,1.00000
GO:1903427,negative regulation of reactive oxygen s...,6,0,0.02,1.00000
GO:1903428,positive regulation of reactive oxygen s...,22,0,0.06,1.00000
GO:1903429,regulation of cell maturation,43,0,0.12,1.00000
GO:1903430,negative regulation of cell maturation,7,0,0.02,1.00000
GO:1903431,positive regulation of cell maturation,25,0,0.07,1.00000
GO:1903432,regulation of TORC1 signaling,30,0,0.08,1.00000
GO:1903433,regulation of constitutive secretory pat...,10,0,0.03,1.00000
GO:1903434,negative regulation of constitutive secr...,1,0,0,1.00000
GO:1903435,positive regulation of constitutive secr...,9,0,0.02,1.00000
GO:1903436,regulation of mitotic cytokinetic proces...,2,0,0.01,1.00000
GO:1903438,positive regulation of mitotic cytokinet...,2,0,0.01,1.00000
GO:1903441,protein localization to ciliary membrane,13,0,0.04,1.00000
GO:1903442,response to lipoic acid,1,0,0,1.00000
GO:1903445,protein transport from ciliary membrane ...,7,0,0.02,1.00000
GO:1903450,regulation of G1 to G0 transition,7,0,0.02,1.00000
GO:1903452,positive regulation of G1 to G0 transiti...,7,0,0.02,1.00000
GO:1903475,mitotic actomyosin contractile ring asse...,8,0,0.02,1.00000
GO:1903486,establishment of mitotic actomyosin cont...,1,0,0,1.00000
GO:1903487,regulation of lactation,1,0,0,1.00000
GO:1903489,positive regulation of lactation,1,0,0,1.00000
GO:1903490,positive regulation of mitotic cytokines...,2,0,0.01,1.00000
GO:1903492,response to acetylsalicylate,5,0,0.01,1.00000
GO:1903504,regulation of mitotic spindle checkpoint,16,0,0.04,1.00000
GO:1903509,liposaccharide metabolic process,157,0,0.43,1.00000
GO:1903513,endoplasmic reticulum to cytosol transpo...,25,0,0.07,1.00000
GO:1903514,release of sequestered calcium ion into ...,26,0,0.07,1.00000
GO:1903522,regulation of blood circulation,339,0,0.94,1.00000
GO:1903523,negative regulation of blood circulation,13,0,0.04,1.00000
GO:1903524,positive regulation of blood circulation,30,0,0.08,1.00000
GO:1903525,regulation of membrane tubulation,10,0,0.03,1.00000
GO:1903527,positive regulation of membrane tubulati...,9,0,0.02,1.00000
GO:1903531,negative regulation of secretion by cell,174,0,0.48,1.00000
GO:1903533,regulation of protein targeting,180,0,0.5,1.00000
GO:1903537,meiotic cell cycle process involved in o...,5,0,0.01,1.00000
GO:1903538,regulation of meiotic cell cycle process...,5,0,0.01,1.00000
GO:1903539,protein localization to postsynaptic mem...,7,0,0.02,1.00000
GO:1903540,establishment of protein localization to...,7,0,0.02,1.00000
GO:1903541,regulation of exosomal secretion,36,0,0.1,1.00000
GO:1903542,negative regulation of exosomal secretio...,10,0,0.03,1.00000
GO:1903543,positive regulation of exosomal secretio...,35,0,0.1,1.00000
GO:1903544,response to butyrate,4,0,0.01,1.00000
GO:1903546,protein localization to photoreceptor ou...,12,0,0.03,1.00000
