gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,cat,description,feature,count,plus_minus,analysis
LOC105326685,146.4645406,-1.311963022,0.206542476,1.13E-11,5.36E-09,uncharacterized,uncharacterized protein LOC105326685,genome,1,-1,triploid_heat
LOC105322814,11.60690817,-1.282690885,0.370345019,2.68E-05,0.001580947,uncharacterized,uncharacterized protein LOC105322814 isoform X2,genome,1,-1,triploid_heat
LOC105331098,1213.233296,-1.278429157,0.249373755,1.48E-08,2.89E-06,uncharacterized,uncharacterized protein LOC105331098,genome,1,-1,triploid_heat
LOC105347288,9.570337877,-1.262744175,0.34123431,1.18E-05,0.000819724,uncharacterized,uncharacterized protein LOC105347288,genome,1,-1,triploid_heat
LOC105320171,20.98739783,-1.248910349,0.355005397,2.02E-05,0.001260781,uncharacterized,uncharacterized protein LOC105320171,genome,1,-1,triploid_heat
LOC105322990,29.46743656,-1.247691601,0.511438996,0.000512519,0.013284672,uncharacterized,uncharacterized protein LOC105322990 isoform X2,genome,1,-1,triploid_heat
LOC105319951,39.6555251,-1.225963295,0.315325671,4.84E-06,0.000397044,uncharacterized,uncharacterized protein LOC105319951,genome,1,-1,triploid_heat
LOC105319088,15.82770306,-1.219389987,0.558930519,0.000941268,0.020306068,uncharacterized,uncharacterized protein LOC105319088 isoform X1,genome,1,-1,triploid_heat
LOC117690074,21.94951097,-1.21155048,0.47940797,0.000435227,0.011805523,uncharacterized,uncharacterized protein LOC117690074 isoform X1,genome,1,-1,triploid_heat
LOC105342384,170.8980203,-1.152378673,0.20884263,1.91E-09,4.97E-07,uncharacterized,uncharacterized protein LOC105342384,genome,1,-1,triploid_heat
LOC105343695,80.78608533,-1.151784921,0.522204965,0.000907338,0.019805731,uncharacterized,uncharacterized protein LOC105343695 isoform X1,genome,1,-1,triploid_heat
LOC117683053,76.36009037,-1.142308801,0.664212275,0.002225806,0.037153835,uncharacterized,uncharacterized protein LOC117683053,genome,1,-1,triploid_heat
LOC105340558,13.27005731,-1.138465756,0.37529291,0.000113302,0.004572904,uncharacterized,uncharacterized protein LOC105340558 isoform X1,genome,1,-1,triploid_heat
LOC105344974,2293.238301,-1.136225479,0.337994383,3.53E-05,0.001947709,uncharacterized,uncharacterized protein LOC105344974,genome,1,-1,triploid_heat
LOC105320283,186.838126,-1.133606225,0.295745964,6.28E-06,0.000499552,uncharacterized,uncharacterized protein LOC105320283,genome,1,-1,triploid_heat
LOC105340785,11.81397705,-1.100235639,0.426948862,0.000409549,0.011291684,uncharacterized,uncharacterized protein LOC105340785,genome,1,-1,triploid_heat
LOC117684044,23.74203789,-1.089644512,0.38628723,0.000212881,0.007062198,uncharacterized,uncharacterized protein LOC117684044,genome,1,-1,triploid_heat
LOC105324110,243.4519199,-1.088452494,0.371117022,0.000146176,0.005513722,uncharacterized,uncharacterized protein LOC105324110 isoform X2,genome,1,-1,triploid_heat
LOC105317925,13.87871407,-1.064134013,0.557295912,0.001792733,0.032040163,uncharacterized,uncharacterized protein LOC105317925,genome,1,-1,triploid_heat
LOC105321778,29.57082434,-1.063339067,0.228681755,1.97E-07,2.60E-05,uncharacterized,uncharacterized protein LOC105321778 isoform X1,genome,1,-1,triploid_heat
LOC105346426,10.08396239,-1.05660959,0.396399641,0.000351542,0.010116557,uncharacterized,uncharacterized protein LOC105346426 isoform X2,genome,1,-1,triploid_heat
LOC105340898,81.00950595,-1.055655136,0.267362717,4.16E-06,0.000352156,uncharacterized,uncharacterized protein LOC105340898 isoform X1,genome,1,-1,triploid_heat
LOC105347043,31.85135895,-1.044101822,0.428084735,0.000589343,0.014811333,uncharacterized,uncharacterized protein YMR196W,genome,1,-1,triploid_heat
LOC117690335,65.65522507,-1.037871918,0.27833465,1.03E-05,0.00072673,uncharacterized,uncharacterized protein LOC117690335 isoform X1,genome,1,-1,triploid_heat
LOC105342484,45.28584389,-1.029376303,0.308067422,4.26E-05,0.002190707,uncharacterized,uncharacterized protein LOC105342484 isoform X3,genome,1,-1,triploid_heat
LOC105334781,155.6092456,-0.984574311,0.244166189,3.07E-06,0.000268434,uncharacterized,uncharacterized protein LOC105334781,genome,1,-1,triploid_heat
LOC117688892,194.654124,-0.971824912,0.264303424,1.29E-05,0.000883864,uncharacterized,uncharacterized protein LOC117688892 isoform X1,genome,1,-1,triploid_heat
LOC105344892,14.89223643,-0.967054162,0.455842081,0.001343074,0.026326255,uncharacterized,uncharacterized protein LOC105344892,genome,1,-1,triploid_heat
LOC105317232,62.52631912,-0.957633595,0.164528774,3.98E-10,1.25E-07,uncharacterized,uncharacterized protein LOC105317232,genome,1,-1,triploid_heat
LOC105341561,13.36163419,-0.950773188,0.309645115,0.000121959,0.004848152,uncharacterized,uncharacterized protein LOC105341561 isoform X1,genome,1,-1,triploid_heat
LOC105348685,1357.051706,-0.945824382,0.372752696,0.000490515,0.012999356,uncharacterized,uncharacterized protein LOC105348685 isoform X1,genome,1,-1,triploid_heat
LOC105331143,118.9715844,-0.945423254,0.210235861,4.16E-07,4.88E-05,uncharacterized,uncharacterized protein LOC105331143,genome,1,-1,triploid_heat
LOC105333128,111.0470154,-0.939809118,0.279014195,4.04E-05,0.002111503,uncharacterized,uncharacterized protein LOC105333128 isoform X2,genome,1,-1,triploid_heat
LOC105337250,14.85482638,-0.930846638,0.274380317,4.19E-05,0.002159649,uncharacterized,uncharacterized protein LOC105337250 isoform X1,genome,1,-1,triploid_heat
LOC117683790,48.20833943,-0.917138719,0.351664262,0.000426552,0.011621502,uncharacterized,uncharacterized protein LOC117683790,genome,1,-1,triploid_heat
LOC105341732,14.29223168,-0.915589889,0.375690507,0.00070118,0.016623742,uncharacterized,uncharacterized protein LOC105341732 isoform X2,genome,1,-1,triploid_heat
LOC105329329,234.4270126,-0.906896427,0.233981979,6.27E-06,0.000499552,uncharacterized,uncharacterized protein LOC105329329,genome,1,-1,triploid_heat
LOC105337124,11.33051716,-0.904793458,0.422322701,0.00140386,0.026967382,uncharacterized,uncharacterized protein LOC105337124,genome,1,-1,triploid_heat
LOC105348779,43.59582637,-0.902530726,0.257060364,2.59E-05,0.001538284,uncharacterized,uncharacterized protein LOC105348779,genome,1,-1,triploid_heat
LOC105345066,266.4562318,-0.899467751,0.291374453,0.000112627,0.004555731,uncharacterized,uncharacterized protein LOC105345066,genome,1,-1,triploid_heat
LOC105336984,41.94317332,-0.894405208,0.251543444,2.26E-05,0.001388039,uncharacterized,uncharacterized protein LOC105336984 isoform X1,genome,1,-1,triploid_heat
LOC105344948,30.47690543,-0.89129632,0.37155429,0.000761279,0.017464923,uncharacterized,uncharacterized protein LOC105344948,genome,1,-1,triploid_heat
LOC105341629,373.4854903,-0.873301197,0.168228924,1.42E-08,2.88E-06,uncharacterized,uncharacterized protein LOC105341629,genome,1,-1,triploid_heat
LOC117690862,1123.751737,-0.863443151,0.285661864,0.000139258,0.005340141,uncharacterized,uncharacterized protein LOC117690862,genome,1,-1,triploid_heat
LOC105321805,11.38450095,-0.852847975,0.426048086,0.001902265,0.033302211,uncharacterized,uncharacterized protein LOC105321805,genome,1,-1,triploid_heat
LOC105322925,119.9870467,-0.841607065,0.382162219,0.001235973,0.024779908,uncharacterized,uncharacterized protein LOC105322925,genome,1,-1,triploid_heat
LOC105325497,15.28252329,-0.837813991,0.430821934,0.0021431,0.036319721,uncharacterized,uncharacterized protein LOC105325497,genome,1,-1,triploid_heat
LOC105343207,18.79620246,-0.832905815,0.317350592,0.000473297,0.012652123,uncharacterized,uncharacterized protein LOC105343207,genome,1,-1,triploid_heat
LOC117684726,9.86227876,-0.832258395,0.370037707,0.001261624,0.02515746,uncharacterized,uncharacterized protein LOC117684726,genome,1,-1,triploid_heat
LOC105335753,12.22677405,-0.828942566,0.438303143,0.002448023,0.03933257,uncharacterized,uncharacterized protein LOC105335753,genome,1,-1,triploid_heat
LOC117691218,33.55178325,-0.823791954,0.398970862,0.001702407,0.030936842,uncharacterized,uncharacterized protein LOC117691218,genome,1,-1,triploid_heat
LOC105318918,65.74505118,-0.819786175,0.259942356,9.65E-05,0.00406361,uncharacterized,uncharacterized protein LOC105318918,genome,1,-1,triploid_heat
LOC105347915,31.01648691,-0.81522168,0.257939774,9.62E-05,0.004059495,uncharacterized,uncharacterized protein LOC105347915,genome,1,-1,triploid_heat
LOC109617080,35.92901234,-0.81202795,0.325744168,0.000663115,0.015959935,uncharacterized,uncharacterized protein LOC109617080,genome,1,-1,triploid_heat
LOC105344993,136.1927777,-0.811123112,0.24160713,4.84E-05,0.002439296,uncharacterized,uncharacterized protein LOC105344993,genome,1,-1,triploid_heat
LOC117692182,123.503138,-0.804638065,0.341516453,0.000917117,0.019971922,uncharacterized,uncharacterized protein LOC117692182,genome,1,-1,triploid_heat
LOC105334598,17.69772962,-0.799044562,0.424542291,0.00257518,0.040832921,uncharacterized,uncharacterized protein LOC105334598 isoform X1,genome,1,-1,triploid_heat
LOC117683789,54.72526059,-0.79533381,0.274379602,0.000218723,0.007230006,uncharacterized,uncharacterized protein LOC117683789 isoform X2,genome,1,-1,triploid_heat
LOC105337458,19.42997074,-0.795104546,0.297288902,0.000436852,0.011832217,uncharacterized,uncharacterized protein LOC105337458,genome,1,-1,triploid_heat
LOC105341149,37.08134456,-0.780792238,0.328022846,0.000911912,0.019882055,uncharacterized,uncharacterized protein LOC105341149,genome,1,-1,triploid_heat
LOC105317586,168.3828871,-0.772747894,0.219393322,2.88E-05,0.001675731,uncharacterized,uncharacterized protein LOC105317586,genome,1,-1,triploid_heat
LOC105328626,30.32563769,-0.771508786,0.310532208,0.000713299,0.016704177,uncharacterized,uncharacterized protein LOC105328626 isoform X2,genome,1,-1,triploid_heat
LOC105335071,22.07876899,-0.765797362,0.409317971,0.002737336,0.042110221,uncharacterized,uncharacterized protein LOC105335071,genome,1,-1,triploid_heat
LOC105349028,16.92935385,-0.764242346,0.344645436,0.001382217,0.026778807,uncharacterized,uncharacterized protein LOC105349028,genome,1,-1,triploid_heat
LOC105338874,16.7622709,-0.752083661,0.359996522,0.001888445,0.03311062,uncharacterized,uncharacterized protein y4mH,genome,1,-1,triploid_heat
LOC117692594,35.82938755,-0.749419858,0.256815369,0.00022495,0.007396098,uncharacterized,uncharacterized protein LOC117692594,genome,1,-1,triploid_heat
LOC105324671,127.7800629,-0.743509949,0.182549717,3.43E-06,0.000295976,uncharacterized,uncharacterized protein LOC105324671 isoform X11,genome,1,-1,triploid_heat
LOC117686918,91.0140416,-0.739322026,0.308244558,0.000925638,0.020071118,uncharacterized,uncharacterized protein LOC117686918,genome,1,-1,triploid_heat
LOC117684477,22.39357179,-0.737940419,0.373046305,0.002307815,0.037764523,uncharacterized,uncharacterized protein LOC117684477 isoform X1,genome,1,-1,triploid_heat
LOC105333444,32.28350183,-0.737930399,0.164796246,6.15E-07,6.88E-05,uncharacterized,uncharacterized protein LOC105333444,genome,1,-1,triploid_heat
LOC117683154,39.73348394,-0.733899783,0.258102807,0.000291083,0.008816125,uncharacterized,uncharacterized protein LOC117683154,genome,1,-1,triploid_heat
LOC105337714,82.89146927,-0.727212156,0.251501675,0.000248871,0.007982422,uncharacterized,uncharacterized protein LOC105337714,genome,1,-1,triploid_heat
LOC105325402,19.45505152,-0.725552483,0.252048509,0.000272579,0.008478907,uncharacterized,uncharacterized protein LOC105325402,genome,1,-1,triploid_heat
LOC105343557,67.60251264,-0.718395885,0.2060432,3.57E-05,0.001950796,uncharacterized,uncharacterized protein LOC105343557 isoform X1,genome,1,-1,triploid_heat
LOC105332754,17.03857235,-0.716108215,0.301404906,0.001067783,0.02235558,uncharacterized,uncharacterized protein LOC105332754,genome,1,-1,triploid_heat
LOC105339642,46.10250234,-0.699532721,0.149745974,2.57E-07,3.25E-05,uncharacterized,uncharacterized protein LOC105339642,genome,1,-1,triploid_heat
LOC105331863,186.4468728,-0.696848971,0.244330168,0.000294475,0.008904257,uncharacterized,uncharacterized protein LOC105331863,genome,1,-1,triploid_heat
LOC105343995,16.76015942,-0.694188893,0.248460193,0.000384533,0.010795607,uncharacterized,uncharacterized protein LOC105343995 isoform X2,genome,1,-1,triploid_heat
LOC105339225,42.37575194,-0.691720518,0.216157715,0.000101591,0.004210906,uncharacterized,uncharacterized protein LOC105339225 isoform X1,genome,1,-1,triploid_heat
LOC105330019,15.10117753,-0.690961244,0.340934911,0.002405387,0.038884636,uncharacterized,uncharacterized protein LOC105330019 isoform X2,genome,1,-1,triploid_heat
LOC105321961,406.9826491,-0.683217672,0.331487068,0.002240584,0.037198533,uncharacterized,uncharacterized protein LOC105321961 isoform X1,genome,1,-1,triploid_heat
LOC109617543,63.54924058,-0.682024081,0.303817563,0.001488559,0.028057055,uncharacterized,uncharacterized protein LOC109617543,genome,1,-1,triploid_heat
LOC105346545,34.95029359,-0.67867607,0.282833827,0.00104092,0.02191755,uncharacterized,uncharacterized protein LOC105346545,genome,1,-1,triploid_heat
LOC105322022,86.32746654,-0.674438394,0.196854798,4.79E-05,0.002422936,uncharacterized,uncharacterized protein LOC105322022,genome,1,-1,triploid_heat
LOC105337111,67.01758318,-0.673426509,0.194699941,4.42E-05,0.002263296,uncharacterized,uncharacterized protein LOC105337111,genome,1,-1,triploid_heat
LOC105330219,89.93278696,-0.656106261,0.272654161,0.001078226,0.022446809,uncharacterized,uncharacterized protein LOC105330219,genome,1,-1,triploid_heat
LOC117683787,56.75913391,-0.655635649,0.268281454,0.000981804,0.020968672,uncharacterized,uncharacterized protein LOC117683787,genome,1,-1,triploid_heat
LOC105329729,103.7565715,-0.648101338,0.349697776,0.003420753,0.049025483,uncharacterized,uncharacterized protein LOC105329729 isoform X3,genome,1,-1,triploid_heat
LOC105344154,117.6364961,-0.646798406,0.209094653,0.000155895,0.005724824,uncharacterized,uncharacterized protein LOC105344154,genome,1,-1,triploid_heat
LOC105326964,99.80194894,-0.644094944,0.292443956,0.001765209,0.031703291,uncharacterized,uncharacterized protein LOC105326964 isoform X2,genome,1,-1,triploid_heat
LOC117689262,113.8843825,-0.632036523,0.217419992,0.000287736,0.008767007,uncharacterized,uncharacterized protein LOC117689262,genome,1,-1,triploid_heat
LOC105347151,168.5092213,-0.626588013,0.183301331,5.44E-05,0.002639053,uncharacterized,uncharacterized protein C2orf81 homolog,genome,1,-1,triploid_heat
LOC105322056,130.9215504,-0.619205466,0.169109864,2.31E-05,0.001400589,uncharacterized,uncharacterized protein LOC105322056,genome,1,-1,triploid_heat
LOC105333281,562.7590559,-0.615258478,0.249599383,0.001032208,0.021833813,uncharacterized,uncharacterized protein LOC105333281 isoform X2,genome,1,-1,triploid_heat
LOC105344833,35.61494565,-0.610393467,0.297092061,0.00263055,0.041216156,uncharacterized,uncharacterized protein LOC105344833 isoform X1,genome,1,-1,triploid_heat
LOC105325616,180.0613052,-0.597886966,0.152619425,8.85E-06,0.000642894,uncharacterized,uncharacterized protein LOC105325616 isoform X1,genome,1,-1,triploid_heat
LOC105341303,128.7817734,-0.596503904,0.232385345,0.000821044,0.018468473,uncharacterized,uncharacterized protein LOC105341303 isoform X1,genome,1,-1,triploid_heat
LOC105328039,95.12536224,-0.595386449,0.268092549,0.001930078,0.033718755,uncharacterized,uncharacterized protein LOC105328039,genome,1,-1,triploid_heat
LOC105346399,134.808994,-0.591057359,0.22106706,0.000626013,0.015456601,uncharacterized,uncharacterized protein LOC105346399,genome,1,-1,triploid_heat
LOC105328402,55.95481822,-0.590742466,0.270091339,0.002125333,0.036163993,uncharacterized,uncharacterized protein LOC105328402 isoform X1,genome,1,-1,triploid_heat
LOC105347745,97.17253526,-0.583881181,0.179813819,0.000109878,0.004473935,uncharacterized,uncharacterized protein LOC105347745 isoform X19,genome,1,-1,triploid_heat
LOC105344227,23.09395527,-0.582569717,0.209006421,0.000485228,0.012877735,uncharacterized,uncharacterized protein LOC105344227,genome,1,-1,triploid_heat
LOC105348017,73.50034259,-0.581054103,0.266919304,0.002210944,0.037006221,uncharacterized,uncharacterized protein LOC105348017 isoform X1,genome,1,-1,triploid_heat
LOC105347787,99.21307361,-0.574721094,0.204984204,0.000453219,0.012168294,uncharacterized,uncharacterized protein LOC105347787,genome,1,-1,triploid_heat
LOC117680976,27.05840843,-0.571194404,0.257592374,0.002110746,0.036015459,uncharacterized,uncharacterized protein LOC117680976,genome,1,-1,triploid_heat
LOC117681051,16.06297565,-0.569614982,0.246571709,0.001746498,0.031483479,uncharacterized,uncharacterized protein LOC117681051,genome,1,-1,triploid_heat
LOC105343559,26.53540532,-0.567120385,0.281705022,0.003276838,0.047796095,uncharacterized,uncharacterized protein LOC105343559,genome,1,-1,triploid_heat
LOC105320782,25.26470724,-0.559732826,0.219812926,0.000982506,0.020968672,uncharacterized,uncharacterized protein LOC105320782,genome,1,-1,triploid_heat
LOC105318979,48.32999409,-0.557048963,0.207049538,0.000664529,0.015959935,uncharacterized,uncharacterized protein LOC105318979,genome,1,-1,triploid_heat
LOC105322636,444.773165,-0.554710977,0.180825716,0.000207802,0.006946655,uncharacterized,uncharacterized protein LOC105322636 isoform X2,genome,1,-1,triploid_heat
LOC117690318,56.74759172,-0.55192545,0.14869275,2.34E-05,0.001410818,uncharacterized,uncharacterized protein LOC117690318,genome,1,-1,triploid_heat
LOC105317350,46.75882595,-0.548827307,0.229872386,0.001505752,0.028282683,uncharacterized,uncharacterized protein LOC105317350 isoform X4,genome,1,-1,triploid_heat
LOC105335121,35.30666683,-0.543374681,0.223068429,0.001389368,0.026778807,uncharacterized,uncharacterized WD repeat-containing protein alr3466 isoform X1,genome,1,-1,triploid_heat
LOC105324756,33.29051624,-0.542047561,0.203570769,0.000775244,0.017697244,uncharacterized,uncharacterized protein LOC105324756,genome,1,-1,triploid_heat
LOC105320158,104.9479199,-0.534296353,0.206126796,0.000921816,0.020040314,uncharacterized,uncharacterized protein LOC105320158,genome,1,-1,triploid_heat
LOC105335574,108.7236979,-0.529323683,0.182978125,0.000404458,0.011221831,uncharacterized,uncharacterized protein LOC105335574 isoform X1,genome,1,-1,triploid_heat
LOC105345703,80.61466208,-0.527476649,0.136825448,1.39E-05,0.00093491,uncharacterized,uncharacterized protein LOC105345703,genome,1,-1,triploid_heat
LOC117684934,51.53556518,-0.519313046,0.18676521,0.00058494,0.014759533,uncharacterized,uncharacterized protein LOC117684934,genome,1,-1,triploid_heat
LOC105323307,1670.011443,-0.519209895,0.254507833,0.003485558,0.0495691,uncharacterized,uncharacterized protein LOC105323307,genome,1,-1,triploid_heat
LOC105326054,41.46875825,-0.519091534,0.161737867,0.000152083,0.005650736,uncharacterized,uncharacterized protein LOC105326054 isoform X4,genome,1,-1,triploid_heat
LOC105344081,510.6433066,-0.510972136,0.162996633,0.000197827,0.006736084,uncharacterized,uncharacterized protein LOC105344081 isoform X6,genome,1,-1,triploid_heat
LOC105339619,91.98489378,-0.509564825,0.206996655,0.001420686,0.02709881,uncharacterized,uncharacterized protein LOC105339619 isoform X4,genome,1,-1,triploid_heat
LOC117680672,246.3665639,-0.503629137,0.220684298,0.002245741,0.037250627,uncharacterized,uncharacterized protein LOC117680672,genome,1,-1,triploid_heat
LOC105332626,179.626981,-0.500678429,0.194247788,0.001069824,0.02236304,uncharacterized,uncharacterized protein LOC105332626,genome,1,-1,triploid_heat
LOC105343255,46.16269378,-0.49558631,0.2296683,0.003109131,0.046285651,uncharacterized,uncharacterized protein LOC105343255,genome,1,-1,triploid_heat
LOC117683961,305.7472694,-0.478328982,0.224421697,0.003369977,0.048593548,uncharacterized,uncharacterized protein LOC117683961,genome,1,-1,triploid_heat
LOC105333082,337.947084,-0.474908823,0.197194105,0.001827237,0.032438295,uncharacterized,uncharacterized protein LOC105333082,genome,1,-1,triploid_heat
LOC105335949,43.33077312,-0.442011153,0.196671155,0.003179651,0.047016531,uncharacterized,uncharacterized protein LOC105335949,genome,1,-1,triploid_heat
LOC105329123,59.67110757,-0.440403667,0.174032599,0.001573381,0.029067719,uncharacterized,uncharacterized protein LOC105329123,genome,1,-1,triploid_heat
LOC105345827,52.26392868,-0.434217635,0.174419555,0.001804028,0.032181141,uncharacterized,uncharacterized protein LOC105345827 isoform X2,genome,1,-1,triploid_heat
LOC105317091,69.9390498,-0.420090745,0.152150706,0.000895376,0.019648533,uncharacterized,uncharacterized protein LOC105317091,genome,1,-1,triploid_heat
LOC105330362,28.90167744,-0.419326587,0.17209969,0.002207697,0.03698697,uncharacterized,uncharacterized protein LOC105330362,genome,1,-1,triploid_heat
LOC105337506,501.8225922,-0.412783395,0.093308226,1.84E-06,0.000171422,uncharacterized,uncharacterized protein LOC105337506,genome,1,-1,triploid_heat
LOC105326179,146.9943686,-0.408749101,0.158210538,0.001566242,0.028997742,uncharacterized,uncharacterized protein DDB_G0286299 isoform X1,genome,1,-1,triploid_heat
LOC105336053,105.1975712,-0.405971395,0.162305641,0.001975468,0.034314987,uncharacterized,uncharacterized protein C6orf62 homolog,genome,1,-1,triploid_heat
LOC105337432,126.8883881,-0.401041594,0.168211783,0.002724158,0.042005103,uncharacterized,uncharacterized protein LOC105337432,genome,1,-1,triploid_heat
LOC105321564,128.8910118,-0.397159607,0.171461306,0.003277965,0.047796095,uncharacterized,uncharacterized protein LOC105321564 isoform X1,genome,1,-1,triploid_heat
LOC105347348,496.2070768,-0.38515108,0.131663137,0.000649658,0.015771292,uncharacterized,uncharacterized protein LOC105347348 isoform X4,genome,1,-1,triploid_heat
LOC105321918,178.2689362,-0.365740508,0.124151229,0.000677196,0.016138097,uncharacterized,uncharacterized protein LOC105321918 isoform X2,genome,1,-1,triploid_heat
LOC105318289,319.7343308,-0.350634463,0.126144599,0.001202522,0.024306724,uncharacterized,uncharacterized protein LOC105318289 isoform X15,genome,1,-1,triploid_heat
LOC105332769,157.2362352,-0.328870231,0.134857286,0.003503024,0.049779106,uncharacterized,uncharacterized protein LOC105332769,genome,1,-1,triploid_heat
LOC105338349,142.5534309,-0.292895176,0.110146288,0.002405331,0.038884636,uncharacterized,uncharacterized protein LOC105338349 isoform X3,genome,1,-1,triploid_heat
LOC105317929,180.3724372,-0.258773367,0.072874841,0.000155668,0.005724824,uncharacterized,uncharacterized protein LOC105317929 isoform X9,genome,1,-1,triploid_heat
LOC117684111,18.49379869,-0.175531149,0.335013049,0.001299643,0.02566587,uncharacterized,uncharacterized protein LOC117684111,genome,1,-1,triploid_heat
LOC117680354,16.10893142,-0.150904259,0.296749728,0.001483553,0.02800833,uncharacterized,uncharacterized protein LOC117680354 isoform X1,genome,1,-1,triploid_heat
LOC117690801,34.15900232,0.032298098,0.194684156,1.94E-05,0.001221354,uncharacterized,uncharacterized protein LOC117690801 isoform X1,genome,1,1,triploid_heat
LOC117687732,345.7510077,0.059978666,0.197150879,0.002728225,0.042005103,uncharacterized,uncharacterized protein LOC117687732,genome,1,1,triploid_heat
LOC117683087,18.19547559,0.168864375,0.212767447,0.000165304,0.005978512,uncharacterized,uncharacterized protein LOC117683087,genome,1,1,triploid_heat
LOC105343387,253.0818811,0.247941109,0.074837146,0.000395115,0.010992288,uncharacterized,uncharacterized protein LOC105343387 isoform X2,genome,1,1,triploid_heat
LOC105323166,3215.431168,0.277036178,0.098476885,0.001696083,0.030913298,uncharacterized,uncharacterized protein LOC105323166 isoform X1,genome,1,1,triploid_heat
LOC105317230,569.4820859,0.301483762,0.111183045,0.001982348,0.034397381,uncharacterized,uncharacterized protein LOC105317230,genome,1,1,triploid_heat
LOC105318126,119.6276742,0.325434754,0.087672917,5.80E-05,0.002778294,uncharacterized,uncharacterized protein LOC105318126,genome,1,1,triploid_heat
LOC105331602,265.338125,0.332091629,0.112862177,0.000827598,0.018570614,uncharacterized,uncharacterized protein LOC105331602 isoform X1,genome,1,1,triploid_heat
LOC109620264,122.3111167,0.347563733,0.126760735,0.001387332,0.026778807,uncharacterized,uncharacterized protein LOC109620264 isoform X10,genome,1,1,triploid_heat
LOC105344195,190.8294891,0.353100488,0.132293066,0.001667124,0.030491895,uncharacterized,uncharacterized protein LOC105344195 isoform X2,genome,1,1,triploid_heat
LOC105338116,71.33219037,0.365494662,0.14386134,0.002206929,0.03698697,uncharacterized,uncharacterized protein LOC105338116,genome,1,1,triploid_heat
LOC109619047,17834.89864,0.373194145,0.10949428,0.000141575,0.005362131,uncharacterized,uncharacterized protein LOC109619047 isoform X2,genome,1,1,triploid_heat
LOC117681727,123.085453,0.388703998,0.165498604,0.003244788,0.047500093,uncharacterized,uncharacterized protein LOC117681727 isoform X1,genome,1,1,triploid_heat
LOC105332026,282.0602557,0.391645891,0.13278068,0.000599859,0.01497212,uncharacterized,uncharacterized protein LOC105332026,genome,1,1,triploid_heat
LOC105335230,693.3794732,0.393414796,0.111275479,8.08E-05,0.003547724,uncharacterized,uncharacterized protein LOC105335230 isoform X2,genome,1,1,triploid_heat
LOC105338382,213.0441286,0.404421007,0.0983387,7.67E-06,0.00057049,uncharacterized,uncharacterized protein LOC105338382,genome,1,1,triploid_heat
LOC105322365,232.6187857,0.419420047,0.10709654,1.65E-05,0.001082908,uncharacterized,uncharacterized protein LOC105322365 isoform X1,genome,1,1,triploid_heat
LOC105347218,85.67743711,0.43223637,0.15225451,0.000697031,0.016567952,uncharacterized,uncharacterized protein LOC105347218,genome,1,1,triploid_heat
LOC109619034,329.3266643,0.449263816,0.132425953,0.000106534,0.004353178,uncharacterized,uncharacterized protein LOC109619034,genome,1,1,triploid_heat
LOC105342660,91.26876769,0.469157247,0.193065784,0.001841545,0.032598182,uncharacterized,uncharacterized protein LOC105342660 isoform X1,genome,1,1,triploid_heat
LOC105335957,193.4173098,0.486488025,0.18333273,0.000958505,0.020581638,uncharacterized,uncharacterized protein LOC105335957,genome,1,1,triploid_heat
LOC105339472,342.109062,0.492588506,0.11020083,1.13E-06,0.00011477,uncharacterized,uncharacterized protein LOC105339472,genome,1,1,triploid_heat
LOC105337553,46.45340574,0.503126792,0.217676634,0.002133644,0.036205208,uncharacterized,uncharacterized protein LOC105337553 isoform X2,genome,1,1,triploid_heat
LOC105338484,671.895529,0.50736394,0.117000197,1.96E-06,0.000181998,uncharacterized,uncharacterized protein LOC105338484 isoform X1,genome,1,1,triploid_heat
LOC105335294,292.9136625,0.508548222,0.222344743,0.002259812,0.03738317,uncharacterized,uncharacterized protein LOC105335294,genome,1,1,triploid_heat
LOC105318054,341.9751563,0.508675084,0.134597107,2.04E-05,0.00126721,uncharacterized,uncharacterized protein LOC105318054 isoform X10,genome,1,1,triploid_heat
LOC105329198,94.75765888,0.516015083,0.184408628,0.000574134,0.014546568,uncharacterized,uncharacterized protein LOC105329198,genome,1,1,triploid_heat
LOC105343043,300.2501901,0.516887881,0.127970604,6.88E-06,0.000527535,uncharacterized,uncharacterized protein LOC105343043 isoform X1,genome,1,1,triploid_heat
LOC117680471,171.8957541,0.5284111,0.206718236,0.001075508,0.022415522,uncharacterized,uncharacterized protein LOC117680471,genome,1,1,triploid_heat
LOC105324523,31.05071418,0.54736369,0.203327743,0.000712923,0.016704177,uncharacterized,uncharacterized protein LOC105324523 isoform X1,genome,1,1,triploid_heat
LOC109618176,164.4529715,0.548408139,0.20883217,0.000844442,0.018856822,uncharacterized,uncharacterized protein LOC109618176,genome,1,1,triploid_heat
LOC117684706,59.35375642,0.555760912,0.219769422,0.001056457,0.02216877,uncharacterized,uncharacterized protein LOC117684706,genome,1,1,triploid_heat
LOC105338113,92.58526452,0.558685165,0.162342414,6.20E-05,0.00294098,uncharacterized,uncharacterized protein LOC105338113,genome,1,1,triploid_heat
LOC105340429,46.51969848,0.562136196,0.232914217,0.001394369,0.026828615,uncharacterized,uncharacterized protein LOC105340429,genome,1,1,triploid_heat
LOC117681860,56.6813381,0.580236883,0.250704378,0.001680636,0.030662046,uncharacterized,uncharacterized protein LOC117681860,genome,1,1,triploid_heat
